Symbol,Entry Price,Entry Time,Exit Time,Exit Price,Closed Position,Profit
TSLA,193.1699981689453,2023-05-26,2023-05-30,201.16000366210932,1,-0.35
TSLA,242.19000244140625,2023-08-09,2023-08-15,232.9600067138672,-1,-0.44
TSLA,271.29998779296875,2023-09-13,2023-09-18,265.2799987792969,1,-0.72
TSLA,251.6000061035156,2023-10-02,2023-10-03,246.52999877929688,-1,-0.53
TSLA,260.5299987792969,2023-10-06,2023-10-13,251.1199951171875,1,-0.74
TSLA,211.9900054931641,2023-10-20,2023-10-24,216.5200042724609,-1,-0.6
TSLA,246.72000122070312,2023-11-28,2023-11-30,240.0800018310547,1,-0.68
TSLA,218.88999938964844,2024-01-12,2024-01-18,211.8800048828125,-1,-0.42
TSLA,184.759994506836,2024-05-06,2024-05-07,177.80999755859375,1,-0.6
TSLA,200.0,2024-08-09,2024-08-13,207.8300018310547,-1,-0.64
TSLA,227.8699951171875,2024-09-17,2024-09-19,243.9199981689453,1,-0.34
TSLA,218.8500061035156,2024-10-21,2024-10-23,213.6499938964844,-1,-0.45
TSLA,262.510009765625,2024-10-28,2024-10-31,249.8500061035156,1,-0.78
TSLA,392.2099914550781,2025-02-04,2025-02-05,378.1700134277344,-1,-0.75
TSLA,287.2099914550781,2025-05-02,2025-05-05,280.260009765625,1,-0.75
TSLA,297.8099975585937,2025-07-08,2025-07-10,309.8699951171875,-1,-0.84
